sale_line_id,sale_id,date_id,product_id,hospital_id,sales_rep_id,quantity,unit_price,unit_cost,discount
2823,1108,654,10,68,11,24,579.74,303.54,0
2824,1109,654,10,85,2,20,579.74,303.54,0
2825,1110,654,16,112,5,21,609.58,350.66,0
2826,1110,654,2,112,5,24,1859.48,869.25,0
2827,1111,655,20,96,9,14,67.45,34.35,0
2828,1111,655,7,96,9,8,112.87,77.26,0.15
2829,1112,656,3,111,4,1,827.18,428.42,0
2830,1113,656,9,57,5,11,603.18,339.37,0
2831,1114,656,10,16,10,23,579.74,303.54,0
2832,1114,656,20,16,10,1,67.45,34.35,0.1
2833,1114,656,13,16,10,2,232.76,113.06,0
2834,1114,656,5,16,10,16,528.23,270.34,0
2835,1115,656,12,9,9,8,650.29,395.69,0
2836,1115,656,18,9,9,9,36.79,20.77,0
2837,1115,656,19,9,9,12,819.01,488.55,0.15
2838,1115,656,1,9,9,18,823.52,529.32,0
2839,1116,657,2,63,10,2,1859.48,869.25,0
2840,1117,657,15,55,10,4,1365.66,795.97,0.1
2841,1117,657,2,55,10,11,1859.48,869.25,0
2842,1117,657,4,55,10,13,323.12,204.85,0.1
2843,1118,657,15,89,3,24,1365.66,795.97,0.05
2844,1118,657,7,89,3,12,120.11,77.26,0.15
2845,1118,657,16,89,3,17,609.58,350.66,0
2846,1119,657,20,45,2,1,62.14,34.35,0
2847,1120,658,21,117,6,6,43.25,23.36,0
2848,1120,658,8,117,6,16,188.77,93.64,0.05
2849,1120,658,4,117,6,18,283.12,204.85,0
2850,1120,658,5,117,6,6,528.23,270.34,0
2851,1121,658,15,116,4,13,1365.66,795.97,0
2852,1121,658,21,116,4,24,43.25,23.36,0
2853,1121,658,6,116,4,20,441.8,202.95,0
2854,1121,658,10,116,4,8,579.74,303.54,0.15
2855,1122,658,3,89,1,9,827.18,428.42,0.1
2856,1122,658,15,89,1,19,1365.66,795.97,0
2857,1122,658,14,89,1,15,1191.81,616.93,0.05
2858,1123,659,21,81,9,22,43.25,23.36,0
2859,1124,661,4,24,6,5,323.12,204.85,0.05
2860,1124,661,8,24,6,25,171.5,93.64,0.05
2861,1124,661,10,24,6,14,579.74,303.54,0.05
2862,1125,661,17,46,4,6,721.87,373.03,0
2863,1125,661,3,46,4,7,751.54,428.42,0.05
2864,1126,661,20,14,6,8,67.45,34.35,0
2865,1126,661,8,14,6,13,188.77,93.64,0.1
2866,1127,662,2,112,10,5,1859.48,869.25,0.1
2867,1127,662,8,112,10,17,188.77,93.64,0.15
2868,1128,662,2,85,11,20,1753.68,869.25,0
2869,1129,662,9,39,11,23,603.18,339.37,0.05
2870,1129,662,5,39,11,10,528.23,270.34,0.1
2871,1130,663,13,53,3,24,232.76,113.06,0.05
2872,1130,663,8,53,3,3,188.77,93.64,0
2873,1130,663,6,53,3,21,441.8,202.95,0
2874,1131,663,20,72,7,20,67.45,34.35,0.15
2875,1131,663,5,72,7,16,467.3,270.34,0.1
2876,1131,663,11,72,7,3,583.49,372.45,0.05
2877,1131,663,21,72,7,4,38.29,23.36,0.15
2878,1132,664,12,84,12,4,650.29,395.69,0
2879,1132,664,21,84,12,22,43.25,23.36,0.1
2880,1133,664,14,92,5,20,1151.27,616.93,0.1
2881,1134,664,21,18,12,22,41.59,23.36,0.15
2882,1134,664,19,18,12,13,819.01,488.55,0.1
2883,1135,664,13,37,2,18,209.58,113.06,0.05
2884,1135,664,20,37,2,2,67.45,34.35,0.15
2885,1135,664,6,37,2,9,441.8,202.95,0
2886,1135,664,1,37,2,4,823.52,529.32,0.05
2887,1136,666,3,79,9,19,784.67,428.42,0.15
2888,1136,666,1,79,9,24,823.52,529.32,0
2889,1136,666,16,79,9,6,609.58,350.66,0.05
2890,1136,666,15,79,9,14,1365.66,795.97,0
2891,1137,666,16,29,11,5,609.58,350.66,0.1
2892,1137,666,1,29,11,20,823.52,529.32,0.1
2893,1137,666,14,29,11,20,1191.81,616.93,0
2894,1137,666,11,29,11,13,583.49,372.45,0.15
2895,1138,667,14,106,10,15,1191.81,616.93,0
2896,1139,667,2,68,1,4,1859.48,869.25,0
2897,1139,667,4,68,1,12,280.67,204.85,0
2898,1140,669,13,44,1,23,232.76,113.06,0.1
2899,1141,670,11,35,12,23,583.49,372.45,0.15
2900,1142,670,9,98,12,8,603.18,339.37,0
2901,1142,670,17,98,12,11,691.56,373.03,0
2902,1142,670,11,98,12,13,583.49,372.45,0.05
2903,1143,670,2,119,1,1,1859.48,869.25,0.05
2904,1143,670,12,119,1,21,650.29,395.69,0
2905,1143,670,17,119,1,7,721.87,373.03,0.1
2906,1144,670,20,52,11,24,67.45,34.35,0.05
2907,1144,670,13,52,11,23,224.66,113.06,0
2908,1144,670,10,52,11,10,579.74,303.54,0
2909,1145,671,14,53,4,9,1024.45,616.93,0
2910,1146,671,3,67,3,17,827.18,428.42,0.15
2911,1146,671,9,67,3,22,603.18,339.37,0.05
2912,1146,671,4,67,3,25,323.12,204.85,0
2913,1146,671,16,67,3,6,609.58,350.66,0
2914,1147,672,14,33,4,14,1191.81,616.93,0.15
2915,1147,672,4,33,4,21,323.12,204.85,0.1
2916,1148,672,10,88,4,5,579.74,303.54,0
2917,1149,674,3,71,8,2,827.18,428.42,0
2918,1149,674,17,71,8,8,693.21,373.03,0.1
2919,1150,674,17,90,4,20,721.87,373.03,0.15
2920,1150,674,4,90,4,9,323.12,204.85,0.15
2921,1150,674,13,90,4,8,232.76,113.06,0
2922,1151,674,16,83,6,22,609.58,350.66,0
2923,1151,674,5,83,6,24,456.09,270.34,0.15
2924,1151,674,1,83,6,13,703.97,529.32,0.05
2925,1151,674,3,83,6,11,827.18,428.42,0
2926,1152,674,15,110,1,20,1365.66,795.97,0.1
2927,1152,674,7,110,1,3,120.11,77.26,0.1
2928,1152,674,9,110,1,25,603.18,339.37,0
2929,1152,674,1,110,1,3,823.52,529.32,0.1
2930,1153,676,2,77,5,17,1719.32,869.25,0
2931,1153,676,12,77,5,25,650.29,395.69,0
2932,1153,676,4,77,5,15,323.12,204.85,0.05
2933,1154,676,3,26,11,3,827.18,428.42,0
2934,1154,676,10,26,11,21,579.74,303.54,0.15
2935,1154,676,21,26,11,17,43.25,23.36,0
2936,1155,676,5,117,4,11,528.23,270.34,0.1
2937,1155,676,1,117,4,22,823.52,529.32,0.15
2938,1155,676,6,117,4,15,441.8,202.95,0
2939,1156,676,10,85,5,24,579.74,303.54,0
2940,1156,676,17,85,5,4,721.87,373.03,0
2941,1156,676,9,85,5,20,583.62,339.37,0.1
2942,1156,676,19,85,5,9,781.31,488.55,0.1
2943,1157,677,21,32,1,8,43.25,23.36,0.15
2944,1158,677,7,100,5,2,120.11,77.26,0
2945,1158,677,4,100,5,21,323.12,204.85,0
2946,1159,677,21,35,6,1,37.11,23.36,0
2947,1159,677,5,35,6,3,528.23,270.34,0.1
2948,1160,678,9,120,10,1,603.18,339.37,0.1
2949,1160,678,21,120,10,15,43.25,23.36,0
2950,1161,678,15,90,8,20,1195.5,795.97,0.15
2951,1161,678,16,90,8,8,609.58,350.66,0.05
2952,1162,678,2,93,7,17,1859.48,869.25,0.1
2953,1162,678,4,93,7,15,323.12,204.85,0
2954,1162,678,19,93,7,21,819.01,488.55,0
2955,1163,678,4,53,7,15,323.12,204.85,0.1
2956,1163,678,13,53,7,3,232.76,113.06,0.15
2957,1163,678,2,53,7,4,1859.48,869.25,0.15
2958,1163,678,11,53,7,6,583.49,372.45,0
2959,1164,679,21,57,2,18,43.25,23.36,0
2960,1164,679,10,57,2,19,579.74,303.54,0
2961,1165,680,5,29,7,12,528.23,270.34,0
2962,1165,680,2,29,7,20,1859.48,869.25,0.1
2963,1166,680,18,16,2,2,36.79,20.77,0.1
2964,1166,680,10,16,2,15,500.26,303.54,0
2965,1166,680,16,16,2,23,609.58,350.66,0.05
2966,1166,680,3,16,2,3,827.18,428.42,0
2967,1167,681,2,10,4,21,1859.48,869.25,0
2968,1167,681,1,10,4,14,823.52,529.32,0
2969,1167,681,8,10,4,21,188.77,93.64,0
2970,1168,681,13,40,12,12,232.76,113.06,0
2971,1168,681,16,40,12,13,561.52,350.66,0
2972,1169,681,19,34,1,3,819.01,488.55,0
2973,1170,681,13,91,11,24,232.76,113.06,0
2974,1170,681,19,91,11,1,819.01,488.55,0.1
2975,1170,681,17,91,11,4,721.87,373.03,0.15
2976,1171,682,17,40,4,7,615.31,373.03,0
2977,1172,682,4,90,8,25,310.89,204.85,0
2978,1172,682,8,90,8,15,175.22,93.64,0
2979,1172,682,21,90,8,22,39.14,23.36,0.1
2980,1172,682,6,90,8,20,441.8,202.95,0
2981,1173,682,11,54,10,18,583.49,372.45,0.05
2982,1174,683,2,30,8,2,1859.48,869.25,0
2983,1174,683,7,30,8,9,110.37,77.26,0
2984,1174,683,1,30,8,6,740.48,529.32,0
2985,1174,683,5,30,8,24,528.23,270.34,0
2986,1175,683,18,67,6,17,36.79,20.77,0.15
2987,1175,683,3,67,6,13,786.92,428.42,0
2988,1175,683,12,67,6,19,650.29,395.69,0
2989,1175,683,15,67,6,2,1365.66,795.97,0.1
2990,1176,683,15,69,4,5,1365.66,795.97,0.05
2991,1177,686,1,63,6,7,823.52,529.32,0.05
2992,1178,686,15,86,10,21,1365.66,795.97,0.1
2993,1178,686,10,86,10,10,579.74,303.54,0
2994,1178,686,3,86,10,7,827.18,428.42,0.05
2995,1178,686,18,86,10,5,36.79,20.77,0
2996,1179,689,10,20,12,12,579.74,303.54,0
2997,1179,689,1,20,12,9,823.52,529.32,0
2998,1180,690,20,30,5,14,61.37,34.35,0
2999,1181,690,3,7,3,8,827.18,428.42,0.15
3000,1182,690,14,113,2,23,1191.81,616.93,0
3001,1182,690,9,113,2,13,603.18,339.37,0.15
3002,1182,690,13,113,2,20,203.36,113.06,0.05
3003,1183,690,8,40,11,16,188.77,93.64,0.05
3004,1183,690,19,40,11,25,819.01,488.55,0
3005,1184,691,1,102,5,16,823.52,529.32,0.05
3006,1184,691,21,102,5,24,37.31,23.36,0
3007,1184,691,14,102,5,10,1191.81,616.93,0
3008,1184,691,18,102,5,13,33.91,20.77,0
3009,1185,691,3,21,3,18,827.18,428.42,0.15
3010,1186,694,4,80,12,22,297.35,204.85,0
3011,1186,694,12,80,12,6,650.29,395.69,0
3012,1187,696,10,60,1,16,502.66,303.54,0
3013,1188,697,4,110,11,21,323.12,204.85,0
3014,1189,697,19,107,6,10,819.01,488.55,0.15
3015,1189,697,14,107,6,5,1025.75,616.93,0
3016,1190,698,14,59,8,6,1191.81,616.93,0.05
3017,1190,698,11,59,8,24,583.49,372.45,0
3018,1190,698,20,59,8,11,67.45,34.35,0
3019,1190,698,16,59,8,15,609.58,350.66,0
3020,1191,698,10,94,8,25,579.74,303.54,0.15
3021,1191,698,2,94,8,4,1859.48,869.25,0
3022,1192,698,3,59,7,15,827.18,428.42,0.15
3023,1192,698,4,59,7,8,323.12,204.85,0
3024,1192,698,17,59,7,13,721.87,373.03,0.1
3025,1192,698,20,59,7,11,67.45,34.35,0
3026,1193,698,15,17,9,2,1261.51,795.97,0
3027,1193,698,4,17,9,18,323.12,204.85,0.05
3028,1194,700,14,109,3,7,1115.9,616.93,0.1
3029,1194,700,11,109,3,19,519.03,372.45,0.1
3030,1195,701,10,73,11,6,579.74,303.54,0.1
3031,1195,701,7,73,11,14,120.11,77.26,0.1
3032,1195,701,8,73,11,1,164.99,93.64,0
3033,1195,701,3,73,11,22,827.18,428.42,0
3034,1196,702,5,114,10,16,452.17,270.34,0
3035,1196,702,14,114,10,14,1191.81,616.93,0
3036,1196,702,2,114,10,3,1859.48,869.25,0
3037,1197,702,18,31,5,13,36.79,20.77,0
3038,1197,702,2,31,5,14,1783.67,869.25,0.15
3039,1197,702,12,31,5,11,650.29,395.69,0
3040,1197,702,14,31,5,3,1035.26,616.93,0
3041,1198,702,14,80,6,22,1191.81,616.93,0.05
3042,1198,702,6,80,6,5,441.8,202.95,0.15
3043,1199,703,20,15,2,23,67.45,34.35,0
3044,1199,703,1,15,2,6,823.52,529.32,0
3045,1199,703,14,15,2,24,1191.81,616.93,0.1
3046,1199,703,3,15,2,10,827.18,428.42,0
3047,1200,703,11,32,4,10,583.49,372.45,0.05
3048,1200,703,8,32,4,9,188.77,93.64,0.15
3049,1200,703,9,32,4,11,603.18,339.37,0
3050,1200,703,18,32,4,20,36.79,20.77,0
3051,1201,703,3,98,5,9,827.18,428.42,0
3052,1201,703,4,98,5,23,323.12,204.85,0
3053,1201,703,11,98,5,17,521.47,372.45,0.05
3054,1202,703,8,34,7,16,174.52,93.64,0
3055,1203,704,6,15,6,16,441.8,202.95,0
3056,1203,704,3,15,6,25,827.18,428.42,0
3057,1203,704,2,15,6,20,1799.15,869.25,0.15
3058,1203,704,13,15,6,7,232.76,113.06,0.1
3059,1204,704,8,77,10,19,188.77,93.64,0.15
3060,1204,704,6,77,10,6,441.8,202.95,0
3061,1205,704,4,25,11,3,323.12,204.85,0.05
3062,1205,704,1,25,11,24,823.52,529.32,0
3063,1205,704,20,25,11,8,59.01,34.35,0.15
3064,1206,707,14,79,10,16,1191.81,616.93,0.15
3065,1206,707,10,79,10,5,579.74,303.54,0
3066,1207,707,6,114,2,1,441.8,202.95,0.15
3067,1208,709,9,56,7,1,564.87,339.37,0
3068,1208,709,5,56,7,25,528.23,270.34,0.05
3069,1208,709,6,56,7,11,441.8,202.95,0
3070,1208,709,12,56,7,25,553.28,395.69,0
3071,1209,709,5,83,3,19,528.23,270.34,0.05
3072,1209,709,19,83,3,17,819.01,488.55,0
3073,1210,710,12,66,6,7,650.29,395.69,0
3074,1210,710,8,66,6,12,188.77,93.64,0.15
3075,1210,710,19,66,6,15,819.01,488.55,0
3076,1210,710,11,66,6,21,531.68,372.45,0.05
3077,1211,711,20,106,7,16,63.93,34.35,0
3078,1211,711,7,106,7,25,102.22,77.26,0
3079,1212,712,2,85,7,25,1665.98,869.25,0.05
3080,1212,712,13,85,7,22,218.04,113.06,0.1
3081,1212,712,17,85,7,9,721.87,373.03,0
3082,1213,712,16,76,1,20,609.58,350.66,0.1
3083,1213,712,6,76,1,20,441.8,202.95,0.05
3084,1213,712,10,76,1,17,579.74,303.54,0.15
3085,1214,712,8,62,5,25,188.77,93.64,0.05
3086,1214,712,18,62,5,12,36.79,20.77,0
3087,1214,712,17,62,5,9,721.87,373.03,0
3088,1215,712,3,57,8,2,827.18,428.42,0
3089,1215,712,10,57,8,23,579.74,303.54,0.1
3090,1215,712,20,57,8,25,67.45,34.35,0.15
3091,1216,713,3,109,1,16,827.18,428.42,0
3092,1217,713,18,45,3,13,36.79,20.77,0
3093,1217,713,20,45,3,12,67.45,34.35,0.05
3094,1218,714,21,7,7,21,43.25,23.36,0.05
3095,1218,714,19,7,7,8,819.01,488.55,0
3096,1219,715,5,18,7,21,528.23,270.34,0
3097,1219,715,12,18,7,16,650.29,395.69,0.1
3098,1219,715,3,18,7,9,827.18,428.42,0
3099,1220,715,7,116,12,12,120.11,77.26,0.15
3100,1220,715,10,116,12,9,579.74,303.54,0.1
3101,1220,715,15,116,12,20,1365.66,795.97,0.05
3102,1221,715,18,36,4,17,36.79,20.77,0.1
3103,1221,715,14,36,4,20,1191.81,616.93,0.1
3104,1222,715,14,6,7,9,1191.81,616.93,0.15
3105,1223,716,7,108,3,10,108.51,77.26,0.05
3106,1223,716,2,108,3,25,1859.48,869.25,0.15
3107,1223,716,13,108,3,20,222.65,113.06,0
3108,1223,716,11,108,3,8,583.49,372.45,0.1
3109,1224,716,20,15,10,7,67.45,34.35,0
3110,1224,716,1,15,10,13,823.52,529.32,0.05
3111,1225,716,20,34,3,6,67.45,34.35,0.15
3112,1225,716,9,34,3,12,603.18,339.37,0.1
3113,1226,717,11,41,6,22,583.49,372.45,0.1
3114,1226,717,5,41,6,6,528.23,270.34,0.05
3115,1227,717,2,119,3,1,1755.62,869.25,0.15
3116,1227,717,19,119,3,6,819.01,488.55,0
3117,1227,717,15,119,3,11,1365.66,795.97,0
3118,1227,717,16,119,3,17,609.58,350.66,0.05
3119,1228,717,12,54,4,2,584.23,395.69,0
3120,1229,717,15,60,4,9,1225.33,795.97,0
3121,1229,717,16,60,4,8,609.58,350.66,0
3122,1229,717,5,60,4,25,528.23,270.34,0.05
3123,1229,717,19,60,4,23,819.01,488.55,0.15
3124,1230,718,20,117,4,8,67.45,34.35,0.15
3125,1231,718,2,29,11,11,1859.48,869.25,0
3126,1231,718,6,29,11,20,441.8,202.95,0
3127,1231,718,15,29,11,10,1365.66,795.97,0
3128,1232,720,18,118,3,3,34.15,20.77,0.15
3129,1233,720,14,89,5,25,1191.81,616.93,0
3130,1233,720,5,89,5,10,528.23,270.34,0
3131,1233,720,13,89,5,10,232.76,113.06,0
3132,1233,720,21,89,5,11,43.25,23.36,0
3133,1234,720,5,17,11,5,528.23,270.34,0.05
3134,1234,720,2,17,11,13,1859.48,869.25,0
3135,1234,720,21,17,11,10,43.25,23.36,0.1
3136,1235,721,21,106,8,16,41.73,23.36,0.1
3137,1236,721,3,102,11,25,827.18,428.42,0.15
3138,1236,721,13,102,11,1,232.76,113.06,0.1
3139,1237,721,1,49,10,6,823.52,529.32,0
3140,1237,721,20,49,10,24,67.45,34.35,0
3141,1238,721,16,76,4,21,609.58,350.66,0.05
3142,1239,722,21,91,2,16,43.25,23.36,0.15
3143,1240,722,21,55,8,14,43.25,23.36,0
3144,1240,722,11,55,8,11,583.49,372.45,0
3145,1240,722,20,55,8,4,67.45,34.35,0.15
3146,1240,722,15,55,8,4,1365.66,795.97,0
3147,1241,723,19,83,10,10,819.01,488.55,0
3148,1242,723,1,34,6,3,802.32,529.32,0.05
3149,1242,723,8,34,6,20,188.77,93.64,0.15
3150,1243,724,17,98,4,7,721.87,373.03,0.15
3151,1243,724,19,98,4,25,819.01,488.55,0
3152,1243,724,14,98,4,10,1191.81,616.93,0.05
3153,1244,724,15,33,10,25,1365.66,795.97,0
3154,1244,724,12,33,10,24,650.29,395.69,0
3155,1244,724,8,33,10,9,188.77,93.64,0
3156,1245,724,16,17,1,18,609.58,350.66,0
3157,1245,724,15,17,1,11,1365.66,795.97,0.05
3158,1246,725,7,72,2,7,120.11,77.26,0
3159,1246,725,14,72,2,16,1074.04,616.93,0.05
3160,1246,725,20,72,2,6,67.45,34.35,0.1
3161,1247,725,5,106,7,17,528.23,270.34,0.15
3162,1247,725,2,106,7,15,1859.48,869.25,0.1
3163,1247,725,6,106,7,4,426.78,202.95,0.15
3164,1247,725,12,106,7,7,650.29,395.69,0.1
3165,1248,725,18,110,11,19,36.79,20.77,0
3166,1249,728,3,113,10,23,827.18,428.42,0
3167,1249,728,2,113,10,18,1859.48,869.25,0.15
3168,1249,728,16,113,10,18,583.82,350.66,0
3169,1249,728,14,113,10,16,1191.81,616.93,0.15
3170,1250,728,12,38,4,12,650.29,395.69,0
3171,1250,728,17,38,4,25,721.87,373.03,0.05
3172,1250,728,21,38,4,3,43.25,23.36,0.05
3173,1251,729,5,32,5,11,528.23,270.34,0
3174,1251,729,1,32,5,18,823.52,529.32,0.1
3175,1251,729,7,32,5,25,120.11,77.26,0.1
3176,1251,729,12,32,5,10,650.29,395.69,0
3177,1252,729,18,60,10,12,36.79,20.77,0.15
3178,1252,729,6,60,10,25,441.8,202.95,0
3179,1253,729,15,117,4,13,1365.66,795.97,0.05
3180,1254,732,20,30,9,9,67.45,34.35,0
3181,1254,732,12,30,9,20,650.29,395.69,0.1
3182,1254,732,17,30,9,15,721.87,373.03,0.05
3183,1254,732,21,30,9,1,43.25,23.36,0.15
3184,1255,732,8,104,1,11,188.77,93.64,0
3185,1255,732,7,104,1,24,120.11,77.26,0.1
3186,1256,733,5,62,10,8,528.23,270.34,0
3187,1256,733,7,62,10,6,120.11,77.26,0
3188,1256,733,20,62,10,7,67.45,34.35,0.1
3189,1256,733,16,62,10,21,609.58,350.66,0
3190,1257,733,20,91,10,25,67.45,34.35,0.1
3191,1258,734,16,101,10,8,609.58,350.66,0
3192,1258,734,11,101,10,13,583.49,372.45,0
3193,1258,734,14,101,10,2,1191.81,616.93,0.1
3194,1258,734,18,101,10,9,36.79,20.77,0
3195,1259,734,11,16,9,5,583.49,372.45,0
3196,1260,734,2,27,7,20,1859.48,869.25,0
3197,1260,734,21,27,7,23,43.25,23.36,0.1
3198,1260,734,9,27,7,6,532.1,339.37,0
3199,1261,734,1,117,12,18,723.82,529.32,0
3200,1261,734,15,117,12,8,1365.66,795.97,0
3201,1261,734,7,117,12,21,120.11,77.26,0
3202,1261,734,12,117,12,7,636.21,395.69,0
3203,1262,735,1,87,4,1,823.52,529.32,0.15
3204,1262,735,21,87,4,25,43.25,23.36,0.05
3205,1263,736,2,113,2,10,1859.48,869.25,0
3206,1263,736,10,113,2,18,579.74,303.54,0
3207,1263,736,5,113,2,21,528.23,270.34,0
3208,1264,738,7,79,6,6,120.11,77.26,0
3209,1264,738,8,79,6,10,188.77,93.64,0.15
3210,1264,738,17,79,6,9,721.87,373.03,0
3211,1264,738,6,79,6,11,441.8,202.95,0.1
3212,1265,738,8,72,11,22,188.77,93.64,0
3213,1266,739,19,102,5,17,819.01,488.55,0.1
3214,1266,739,21,102,5,16,43.25,23.36,0.05
3215,1266,739,2,102,5,16,1734.11,869.25,0
3216,1267,740,16,49,12,15,609.58,350.66,0.05
3217,1268,740,12,29,7,2,650.29,395.69,0.15
3218,1269,740,1,77,7,18,805.36,529.32,0.05
3219,1269,740,14,77,7,4,1191.81,616.93,0
3220,1270,740,14,85,6,22,1191.81,616.93,0.05
3221,1270,740,18,85,6,23,36.79,20.77,0
3222,1271,741,20,27,5,3,57.73,34.35,0
3223,1272,741,9,114,6,11,560.33,339.37,0.05
3224,1272,741,15,114,6,22,1365.66,795.97,0
3225,1272,741,2,114,6,25,1690.08,869.25,0
3226,1273,741,7,84,5,10,120.11,77.26,0
3227,1274,741,14,92,8,2,1191.81,616.93,0
3228,1274,741,10,92,8,3,579.74,303.54,0.05
3229,1274,741,1,92,8,13,751.37,529.32,0.05
3230,1274,741,5,92,8,6,528.23,270.34,0.05
3231,1275,742,3,10,6,3,827.18,428.42,0.05
3232,1275,742,12,10,6,17,650.29,395.69,0
3233,1275,742,2,10,6,7,1859.48,869.25,0.05
3234,1275,742,7,10,6,11,120.11,77.26,0.05
3235,1276,742,12,24,1,1,650.29,395.69,0.05
3236,1276,742,14,24,1,24,1191.81,616.93,0
3237,1277,744,20,11,10,12,62.68,34.35,0.05
3238,1277,744,12,11,10,25,650.29,395.69,0.1
3239,1278,744,10,62,11,15,558.62,303.54,0.15
3240,1278,744,12,62,11,7,650.29,395.69,0
3241,1278,744,20,62,11,21,67.45,34.35,0.05
3242,1279,744,5,49,9,19,528.23,270.34,0.1
3243,1279,744,4,49,9,17,323.12,204.85,0
3244,1280,744,21,12,4,16,43.25,23.36,0.1
3245,1280,744,17,12,4,20,721.87,373.03,0.05
3246,1280,744,18,12,4,10,36.79,20.77,0
3247,1280,744,12,12,4,9,615.22,395.69,0.05
3248,1281,745,15,55,10,16,1365.66,795.97,0.15
3249,1281,745,11,55,10,15,583.49,372.45,0.15
3250,1281,745,3,55,10,24,827.18,428.42,0.05
3251,1282,745,13,22,2,1,213.29,113.06,0.15
3252,1282,745,11,22,2,20,516.32,372.45,0.05
3253,1282,745,16,22,2,10,609.58,350.66,0.15
3254,1283,745,16,111,4,15,609.58,350.66,0
3255,1283,745,11,111,4,10,583.49,372.45,0
3256,1284,745,17,43,3,22,721.87,373.03,0.05
3257,1284,745,20,43,3,18,63.6,34.35,0.1
3258,1285,746,4,11,6,6,323.12,204.85,0.15
3259,1286,746,5,75,1,13,528.23,270.34,0.15
3260,1287,749,10,25,7,12,579.74,303.54,0
3261,1287,749,16,25,7,24,609.58,350.66,0
3262,1287,749,9,25,7,1,603.18,339.37,0.1
3263,1288,749,21,101,11,14,43.25,23.36,0
3264,1288,749,2,101,11,14,1648.68,869.25,0.1
3265,1288,749,8,101,11,4,182.93,93.64,0
3266,1289,749,6,98,6,20,441.8,202.95,0
3267,1289,749,2,98,6,2,1608.61,869.25,0.1
3268,1290,750,19,69,1,21,819.01,488.55,0.1
3269,1290,750,12,69,1,4,605.61,395.69,0
3270,1290,750,4,69,1,24,306.14,204.85,0
3271,1291,750,13,43,7,19,216.19,113.06,0
3272,1291,750,1,43,7,15,823.52,529.32,0.1
3273,1291,750,8,43,7,2,188.77,93.64,0
3274,1292,750,20,96,7,20,63.08,34.35,0
3275,1292,750,11,96,7,1,583.49,372.45,0.1
3276,1292,750,16,96,7,12,563.55,350.66,0.05
3277,1293,750,3,34,7,17,827.18,428.42,0.1
3278,1293,750,17,34,7,16,721.87,373.03,0
3279,1293,750,21,34,7,7,43.25,23.36,0
3280,1294,751,8,39,7,7,188.77,93.64,0.1
3281,1294,751,16,39,7,22,609.58,350.66,0
3282,1294,751,6,39,7,5,441.8,202.95,0
3283,1294,751,12,39,7,20,650.29,395.69,0.05
3284,1295,751,21,71,3,9,43.25,23.36,0
3285,1295,751,11,71,3,19,583.49,372.45,0
3286,1295,751,19,71,3,21,819.01,488.55,0.1
3287,1295,751,8,71,3,1,188.77,93.64,0.1
3288,1296,751,16,5,11,16,551.63,350.66,0.15
3289,1296,751,17,5,11,14,721.87,373.03,0
3290,1296,751,15,5,11,22,1365.66,795.97,0.05
3291,1297,752,21,75,12,16,40.99,23.36,0.1
3292,1297,752,1,75,12,8,823.52,529.32,0
3293,1297,752,8,75,12,11,188.77,93.64,0.1
3294,1298,752,7,32,7,2,110.23,77.26,0.15
3295,1298,752,4,32,7,19,323.12,204.85,0.05
3296,1299,753,13,97,6,9,232.76,113.06,0.1
3297,1299,753,15,97,6,9,1227.03,795.97,0.05
3298,1299,753,14,97,6,11,1191.81,616.93,0.15
3299,1299,753,18,97,6,25,36.79,20.77,0.1
3300,1300,753,13,58,4,7,232.76,113.06,0.15
3301,1301,753,6,4,3,16,441.8,202.95,0
3302,1301,753,21,4,3,13,37.46,23.36,0
3303,1302,754,4,40,2,25,323.12,204.85,0.15
3304,1303,754,10,32,3,11,579.74,303.54,0
3305,1304,754,16,20,9,22,528.79,350.66,0
3306,1304,754,5,20,9,4,461.33,270.34,0.1
3307,1304,754,17,20,9,13,721.87,373.03,0.1
3308,1305,755,2,96,12,12,1859.48,869.25,0
3309,1305,755,5,96,12,9,528.23,270.34,0
3310,1305,755,11,96,12,6,583.49,372.45,0.05
3311,1306,756,4,39,4,12,323.12,204.85,0
3312,1307,756,20,61,10,12,64.49,34.35,0.1
3313,1307,756,1,61,10,22,823.52,529.32,0
3314,1307,756,12,61,10,6,650.29,395.69,0
3315,1308,757,16,73,11,23,527.03,350.66,0
3316,1308,757,5,73,11,24,497.67,270.34,0
3317,1308,757,8,73,11,24,188.77,93.64,0.15
3318,1309,757,21,117,3,10,43.25,23.36,0.05
3319,1309,757,11,117,3,8,543.03,372.45,0
3320,1309,757,16,117,3,13,567.82,350.66,0
3321,1309,757,8,117,3,2,188.77,93.64,0
3322,1310,757,6,115,1,5,441.8,202.95,0
3323,1311,757,3,58,11,10,827.18,428.42,0
3324,1311,757,18,58,11,8,36.79,20.77,0.15
3325,1311,757,16,58,11,22,587.8,350.66,0
3326,1311,757,6,58,11,12,441.8,202.95,0.15
3327,1312,759,2,54,2,17,1859.48,869.25,0
3328,1312,759,16,54,2,10,609.58,350.66,0.15
3329,1312,759,9,54,2,9,603.18,339.37,0.15
3330,1312,759,4,54,2,13,323.12,204.85,0
3331,1313,759,16,33,11,18,609.58,350.66,0.15
3332,1313,759,17,33,11,16,721.87,373.03,0
3333,1313,759,11,33,11,7,555.47,372.45,0.05
3334,1313,759,12,33,11,18,622.71,395.69,0
3335,1314,759,1,58,10,3,823.52,529.32,0.15
