date_id,full_date,day_name,is_weekend,is_holiday,month_name,month_number,quarter,year,fiscal_year
820,2025-03-30,Sunday,True,False,March,3,Q1,2025,FY2025
821,2025-03-31,Monday,False,False,March,3,Q1,2025,FY2025
822,2025-04-01,Tuesday,False,False,April,4,Q2,2025,FY2025
823,2025-04-02,Wednesday,False,False,April,4,Q2,2025,FY2025
824,2025-04-03,Thursday,False,False,April,4,Q2,2025,FY2025
825,2025-04-04,Friday,False,False,April,4,Q2,2025,FY2025
826,2025-04-05,Saturday,True,False,April,4,Q2,2025,FY2025
827,2025-04-06,Sunday,True,False,April,4,Q2,2025,FY2025
828,2025-04-07,Monday,False,False,April,4,Q2,2025,FY2025
829,2025-04-08,Tuesday,False,False,April,4,Q2,2025,FY2025
830,2025-04-09,Wednesday,False,False,April,4,Q2,2025,FY2025
831,2025-04-10,Thursday,False,False,April,4,Q2,2025,FY2025
832,2025-04-11,Friday,False,False,April,4,Q2,2025,FY2025
833,2025-04-12,Saturday,True,False,April,4,Q2,2025,FY2025
834,2025-04-13,Sunday,True,False,April,4,Q2,2025,FY2025
835,2025-04-14,Monday,False,False,April,4,Q2,2025,FY2025
836,2025-04-15,Tuesday,False,False,April,4,Q2,2025,FY2025
837,2025-04-16,Wednesday,False,False,April,4,Q2,2025,FY2025
838,2025-04-17,Thursday,False,False,April,4,Q2,2025,FY2025
839,2025-04-18,Friday,False,False,April,4,Q2,2025,FY2025
840,2025-04-19,Saturday,True,False,April,4,Q2,2025,FY2025
841,2025-04-20,Sunday,True,False,April,4,Q2,2025,FY2025
842,2025-04-21,Monday,False,False,April,4,Q2,2025,FY2025
843,2025-04-22,Tuesday,False,False,April,4,Q2,2025,FY2025
844,2025-04-23,Wednesday,False,False,April,4,Q2,2025,FY2025
845,2025-04-24,Thursday,False,False,April,4,Q2,2025,FY2025
846,2025-04-25,Friday,False,False,April,4,Q2,2025,FY2025
847,2025-04-26,Saturday,True,False,April,4,Q2,2025,FY2025
848,2025-04-27,Sunday,True,False,April,4,Q2,2025,FY2025
849,2025-04-28,Monday,False,False,April,4,Q2,2025,FY2025
850,2025-04-29,Tuesday,False,False,April,4,Q2,2025,FY2025
851,2025-04-30,Wednesday,False,False,April,4,Q2,2025,FY2025
852,2025-05-01,Thursday,False,False,May,5,Q2,2025,FY2025
853,2025-05-02,Friday,False,False,May,5,Q2,2025,FY2025
854,2025-05-03,Saturday,True,False,May,5,Q2,2025,FY2025
855,2025-05-04,Sunday,True,False,May,5,Q2,2025,FY2025
856,2025-05-05,Monday,False,False,May,5,Q2,2025,FY2025
857,2025-05-06,Tuesday,False,False,May,5,Q2,2025,FY2025
858,2025-05-07,Wednesday,False,False,May,5,Q2,2025,FY2025
859,2025-05-08,Thursday,False,False,May,5,Q2,2025,FY2025
860,2025-05-09,Friday,False,False,May,5,Q2,2025,FY2025
861,2025-05-10,Saturday,True,False,May,5,Q2,2025,FY2025
862,2025-05-11,Sunday,True,False,May,5,Q2,2025,FY2025
863,2025-05-12,Monday,False,False,May,5,Q2,2025,FY2025
864,2025-05-13,Tuesday,False,False,May,5,Q2,2025,FY2025
865,2025-05-14,Wednesday,False,False,May,5,Q2,2025,FY2025
866,2025-05-15,Thursday,False,False,May,5,Q2,2025,FY2025
867,2025-05-16,Friday,False,False,May,5,Q2,2025,FY2025
868,2025-05-17,Saturday,True,False,May,5,Q2,2025,FY2025
869,2025-05-18,Sunday,True,False,May,5,Q2,2025,FY2025
870,2025-05-19,Monday,False,False,May,5,Q2,2025,FY2025
871,2025-05-20,Tuesday,False,False,May,5,Q2,2025,FY2025
872,2025-05-21,Wednesday,False,False,May,5,Q2,2025,FY2025
873,2025-05-22,Thursday,False,False,May,5,Q2,2025,FY2025
874,2025-05-23,Friday,False,False,May,5,Q2,2025,FY2025
875,2025-05-24,Saturday,True,False,May,5,Q2,2025,FY2025
876,2025-05-25,Sunday,True,False,May,5,Q2,2025,FY2025
877,2025-05-26,Monday,False,False,May,5,Q2,2025,FY2025
878,2025-05-27,Tuesday,False,False,May,5,Q2,2025,FY2025
879,2025-05-28,Wednesday,False,False,May,5,Q2,2025,FY2025
880,2025-05-29,Thursday,False,False,May,5,Q2,2025,FY2025
881,2025-05-30,Friday,False,False,May,5,Q2,2025,FY2025
882,2025-05-31,Saturday,True,False,May,5,Q2,2025,FY2025
883,2025-06-01,Sunday,True,False,June,6,Q2,2025,FY2025
884,2025-06-02,Monday,False,False,June,6,Q2,2025,FY2025
885,2025-06-03,Tuesday,False,False,June,6,Q2,2025,FY2025
886,2025-06-04,Wednesday,False,False,June,6,Q2,2025,FY2025
887,2025-06-05,Thursday,False,False,June,6,Q2,2025,FY2025
888,2025-06-06,Friday,False,False,June,6,Q2,2025,FY2025
889,2025-06-07,Saturday,True,False,June,6,Q2,2025,FY2025
890,2025-06-08,Sunday,True,False,June,6,Q2,2025,FY2025
891,2025-06-09,Monday,False,False,June,6,Q2,2025,FY2025
892,2025-06-10,Tuesday,False,False,June,6,Q2,2025,FY2025
893,2025-06-11,Wednesday,False,False,June,6,Q2,2025,FY2025
894,2025-06-12,Thursday,False,False,June,6,Q2,2025,FY2025
895,2025-06-13,Friday,False,False,June,6,Q2,2025,FY2025
896,2025-06-14,Saturday,True,False,June,6,Q2,2025,FY2025
897,2025-06-15,Sunday,True,False,June,6,Q2,2025,FY2025
898,2025-06-16,Monday,False,False,June,6,Q2,2025,FY2025
899,2025-06-17,Tuesday,False,False,June,6,Q2,2025,FY2025
900,2025-06-18,Wednesday,False,False,June,6,Q2,2025,FY2025
901,2025-06-19,Thursday,False,False,June,6,Q2,2025,FY2025
902,2025-06-20,Friday,False,False,June,6,Q2,2025,FY2025
903,2025-06-21,Saturday,True,False,June,6,Q2,2025,FY2025
904,2025-06-22,Sunday,True,False,June,6,Q2,2025,FY2025
905,2025-06-23,Monday,False,False,June,6,Q2,2025,FY2025
906,2025-06-24,Tuesday,False,False,June,6,Q2,2025,FY2025
907,2025-06-25,Wednesday,False,False,June,6,Q2,2025,FY2025
908,2025-06-26,Thursday,False,False,June,6,Q2,2025,FY2025
909,2025-06-27,Friday,False,False,June,6,Q2,2025,FY2025
910,2025-06-28,Saturday,True,False,June,6,Q2,2025,FY2025
911,2025-06-29,Sunday,True,False,June,6,Q2,2025,FY2025
912,2025-06-30,Monday,False,False,June,6,Q2,2025,FY2025
913,2025-07-01,Tuesday,False,False,July,7,Q3,2025,FY2025
914,2025-07-02,Wednesday,False,False,July,7,Q3,2025,FY2025
915,2025-07-03,Thursday,False,False,July,7,Q3,2025,FY2025
916,2025-07-04,Friday,False,False,July,7,Q3,2025,FY2025
917,2025-07-05,Saturday,True,False,July,7,Q3,2025,FY2025
918,2025-07-06,Sunday,True,False,July,7,Q3,2025,FY2025
919,2025-07-07,Monday,False,False,July,7,Q3,2025,FY2025
920,2025-07-08,Tuesday,False,False,July,7,Q3,2025,FY2025
921,2025-07-09,Wednesday,False,False,July,7,Q3,2025,FY2025
922,2025-07-10,Thursday,False,False,July,7,Q3,2025,FY2025
923,2025-07-11,Friday,False,False,July,7,Q3,2025,FY2025
924,2025-07-12,Saturday,True,False,July,7,Q3,2025,FY2025
925,2025-07-13,Sunday,True,False,July,7,Q3,2025,FY2025
926,2025-07-14,Monday,False,False,July,7,Q3,2025,FY2025
927,2025-07-15,Tuesday,False,False,July,7,Q3,2025,FY2025
928,2025-07-16,Wednesday,False,False,July,7,Q3,2025,FY2025
929,2025-07-17,Thursday,False,False,July,7,Q3,2025,FY2025
930,2025-07-18,Friday,False,False,July,7,Q3,2025,FY2025
931,2025-07-19,Saturday,True,False,July,7,Q3,2025,FY2025
932,2025-07-20,Sunday,True,False,July,7,Q3,2025,FY2025
933,2025-07-21,Monday,False,False,July,7,Q3,2025,FY2025
934,2025-07-22,Tuesday,False,False,July,7,Q3,2025,FY2025
935,2025-07-23,Wednesday,False,False,July,7,Q3,2025,FY2025
936,2025-07-24,Thursday,False,False,July,7,Q3,2025,FY2025
937,2025-07-25,Friday,False,False,July,7,Q3,2025,FY2025
938,2025-07-26,Saturday,True,False,July,7,Q3,2025,FY2025
939,2025-07-27,Sunday,True,False,July,7,Q3,2025,FY2025
940,2025-07-28,Monday,False,False,July,7,Q3,2025,FY2025
941,2025-07-29,Tuesday,False,False,July,7,Q3,2025,FY2025
942,2025-07-30,Wednesday,False,False,July,7,Q3,2025,FY2025
943,2025-07-31,Thursday,False,False,July,7,Q3,2025,FY2025
944,2025-08-01,Friday,False,False,August,8,Q3,2025,FY2025
945,2025-08-02,Saturday,True,False,August,8,Q3,2025,FY2025
946,2025-08-03,Sunday,True,False,August,8,Q3,2025,FY2025
947,2025-08-04,Monday,False,False,August,8,Q3,2025,FY2025
948,2025-08-05,Tuesday,False,False,August,8,Q3,2025,FY2025
949,2025-08-06,Wednesday,False,False,August,8,Q3,2025,FY2025
950,2025-08-07,Thursday,False,False,August,8,Q3,2025,FY2025
951,2025-08-08,Friday,False,False,August,8,Q3,2025,FY2025
952,2025-08-09,Saturday,True,False,August,8,Q3,2025,FY2025
953,2025-08-10,Sunday,True,False,August,8,Q3,2025,FY2025
954,2025-08-11,Monday,False,False,August,8,Q3,2025,FY2025
955,2025-08-12,Tuesday,False,False,August,8,Q3,2025,FY2025
956,2025-08-13,Wednesday,False,False,August,8,Q3,2025,FY2025
957,2025-08-14,Thursday,False,False,August,8,Q3,2025,FY2025
958,2025-08-15,Friday,False,False,August,8,Q3,2025,FY2025
959,2025-08-16,Saturday,True,False,August,8,Q3,2025,FY2025
960,2025-08-17,Sunday,True,False,August,8,Q3,2025,FY2025
961,2025-08-18,Monday,False,False,August,8,Q3,2025,FY2025
962,2025-08-19,Tuesday,False,False,August,8,Q3,2025,FY2025
963,2025-08-20,Wednesday,False,False,August,8,Q3,2025,FY2025
964,2025-08-21,Thursday,False,False,August,8,Q3,2025,FY2025
965,2025-08-22,Friday,False,False,August,8,Q3,2025,FY2025
966,2025-08-23,Saturday,True,False,August,8,Q3,2025,FY2025
967,2025-08-24,Sunday,True,False,August,8,Q3,2025,FY2025
968,2025-08-25,Monday,False,False,August,8,Q3,2025,FY2025
969,2025-08-26,Tuesday,False,False,August,8,Q3,2025,FY2025
970,2025-08-27,Wednesday,False,False,August,8,Q3,2025,FY2025
971,2025-08-28,Thursday,False,False,August,8,Q3,2025,FY2025
972,2025-08-29,Friday,False,False,August,8,Q3,2025,FY2025
973,2025-08-30,Saturday,True,False,August,8,Q3,2025,FY2025
974,2025-08-31,Sunday,True,False,August,8,Q3,2025,FY2025
975,2025-09-01,Monday,False,False,September,9,Q3,2025,FY2025
976,2025-09-02,Tuesday,False,False,September,9,Q3,2025,FY2025
977,2025-09-03,Wednesday,False,False,September,9,Q3,2025,FY2025
978,2025-09-04,Thursday,False,False,September,9,Q3,2025,FY2025
979,2025-09-05,Friday,False,False,September,9,Q3,2025,FY2025
980,2025-09-06,Saturday,True,False,September,9,Q3,2025,FY2025
981,2025-09-07,Sunday,True,False,September,9,Q3,2025,FY2025
982,2025-09-08,Monday,False,False,September,9,Q3,2025,FY2025
983,2025-09-09,Tuesday,False,False,September,9,Q3,2025,FY2025
984,2025-09-10,Wednesday,False,False,September,9,Q3,2025,FY2025
985,2025-09-11,Thursday,False,False,September,9,Q3,2025,FY2025
986,2025-09-12,Friday,False,False,September,9,Q3,2025,FY2025
987,2025-09-13,Saturday,True,False,September,9,Q3,2025,FY2025
988,2025-09-14,Sunday,True,False,September,9,Q3,2025,FY2025
989,2025-09-15,Monday,False,False,September,9,Q3,2025,FY2025
990,2025-09-16,Tuesday,False,False,September,9,Q3,2025,FY2025
991,2025-09-17,Wednesday,False,False,September,9,Q3,2025,FY2025
992,2025-09-18,Thursday,False,False,September,9,Q3,2025,FY2025
993,2025-09-19,Friday,False,False,September,9,Q3,2025,FY2025
994,2025-09-20,Saturday,True,False,September,9,Q3,2025,FY2025
995,2025-09-21,Sunday,True,False,September,9,Q3,2025,FY2025
996,2025-09-22,Monday,False,False,September,9,Q3,2025,FY2025
997,2025-09-23,Tuesday,False,False,September,9,Q3,2025,FY2025
998,2025-09-24,Wednesday,False,False,September,9,Q3,2025,FY2025
999,2025-09-25,Thursday,False,False,September,9,Q3,2025,FY2025
1000,2025-09-26,Friday,False,False,September,9,Q3,2025,FY2025
1001,2025-09-27,Saturday,True,False,September,9,Q3,2025,FY2025
1002,2025-09-28,Sunday,True,False,September,9,Q3,2025,FY2025
1003,2025-09-29,Monday,False,False,September,9,Q3,2025,FY2025
1004,2025-09-30,Tuesday,False,False,September,9,Q3,2025,FY2025
1005,2025-10-01,Wednesday,False,False,October,10,Q4,2025,FY2025
1006,2025-10-02,Thursday,False,False,October,10,Q4,2025,FY2025
1007,2025-10-03,Friday,False,True,October,10,Q4,2025,FY2025
1008,2025-10-04,Saturday,True,False,October,10,Q4,2025,FY2025
1009,2025-10-05,Sunday,True,False,October,10,Q4,2025,FY2025
1010,2025-10-06,Monday,False,False,October,10,Q4,2025,FY2025
1011,2025-10-07,Tuesday,False,False,October,10,Q4,2025,FY2025
1012,2025-10-08,Wednesday,False,False,October,10,Q4,2025,FY2025
1013,2025-10-09,Thursday,False,False,October,10,Q4,2025,FY2025
1014,2025-10-10,Friday,False,False,October,10,Q4,2025,FY2025
1015,2025-10-11,Saturday,True,False,October,10,Q4,2025,FY2025
1016,2025-10-12,Sunday,True,False,October,10,Q4,2025,FY2025
1017,2025-10-13,Monday,False,False,October,10,Q4,2025,FY2025
1018,2025-10-14,Tuesday,False,False,October,10,Q4,2025,FY2025
1019,2025-10-15,Wednesday,False,False,October,10,Q4,2025,FY2025
1020,2025-10-16,Thursday,False,False,October,10,Q4,2025,FY2025
1021,2025-10-17,Friday,False,False,October,10,Q4,2025,FY2025
1022,2025-10-18,Saturday,True,False,October,10,Q4,2025,FY2025
1023,2025-10-19,Sunday,True,False,October,10,Q4,2025,FY2025
1024,2025-10-20,Monday,False,False,October,10,Q4,2025,FY2025
1025,2025-10-21,Tuesday,False,False,October,10,Q4,2025,FY2025
1026,2025-10-22,Wednesday,False,False,October,10,Q4,2025,FY2025
1027,2025-10-23,Thursday,False,False,October,10,Q4,2025,FY2025
1028,2025-10-24,Friday,False,False,October,10,Q4,2025,FY2025
1029,2025-10-25,Saturday,True,False,October,10,Q4,2025,FY2025
1030,2025-10-26,Sunday,True,False,October,10,Q4,2025,FY2025
1031,2025-10-27,Monday,False,False,October,10,Q4,2025,FY2025
1032,2025-10-28,Tuesday,False,False,October,10,Q4,2025,FY2025
1033,2025-10-29,Wednesday,False,False,October,10,Q4,2025,FY2025
1034,2025-10-30,Thursday,False,False,October,10,Q4,2025,FY2025
1035,2025-10-31,Friday,False,False,October,10,Q4,2025,FY2025
1036,2025-11-01,Saturday,True,False,November,11,Q4,2025,FY2025
1037,2025-11-02,Sunday,True,False,November,11,Q4,2025,FY2025
1038,2025-11-03,Monday,False,False,November,11,Q4,2025,FY2025
1039,2025-11-04,Tuesday,False,False,November,11,Q4,2025,FY2025
1040,2025-11-05,Wednesday,False,False,November,11,Q4,2025,FY2025
1041,2025-11-06,Thursday,False,False,November,11,Q4,2025,FY2025
1042,2025-11-07,Friday,False,False,November,11,Q4,2025,FY2025
1043,2025-11-08,Saturday,True,False,November,11,Q4,2025,FY2025
1044,2025-11-09,Sunday,True,False,November,11,Q4,2025,FY2025
1045,2025-11-10,Monday,False,False,November,11,Q4,2025,FY2025
1046,2025-11-11,Tuesday,False,False,November,11,Q4,2025,FY2025
1047,2025-11-12,Wednesday,False,False,November,11,Q4,2025,FY2025
1048,2025-11-13,Thursday,False,False,November,11,Q4,2025,FY2025
1049,2025-11-14,Friday,False,False,November,11,Q4,2025,FY2025
1050,2025-11-15,Saturday,True,False,November,11,Q4,2025,FY2025
1051,2025-11-16,Sunday,True,False,November,11,Q4,2025,FY2025
1052,2025-11-17,Monday,False,False,November,11,Q4,2025,FY2025
1053,2025-11-18,Tuesday,False,False,November,11,Q4,2025,FY2025
1054,2025-11-19,Wednesday,False,False,November,11,Q4,2025,FY2025
1055,2025-11-20,Thursday,False,False,November,11,Q4,2025,FY2025
1056,2025-11-21,Friday,False,False,November,11,Q4,2025,FY2025
1057,2025-11-22,Saturday,True,False,November,11,Q4,2025,FY2025
1058,2025-11-23,Sunday,True,False,November,11,Q4,2025,FY2025
1059,2025-11-24,Monday,False,False,November,11,Q4,2025,FY2025
1060,2025-11-25,Tuesday,False,False,November,11,Q4,2025,FY2025
1061,2025-11-26,Wednesday,False,False,November,11,Q4,2025,FY2025
1062,2025-11-27,Thursday,False,False,November,11,Q4,2025,FY2025
1063,2025-11-28,Friday,False,False,November,11,Q4,2025,FY2025
1064,2025-11-29,Saturday,True,False,November,11,Q4,2025,FY2025
1065,2025-11-30,Sunday,True,False,November,11,Q4,2025,FY2025
1066,2025-12-01,Monday,False,False,December,12,Q4,2025,FY2025
1067,2025-12-02,Tuesday,False,False,December,12,Q4,2025,FY2025
1068,2025-12-03,Wednesday,False,False,December,12,Q4,2025,FY2025
1069,2025-12-04,Thursday,False,False,December,12,Q4,2025,FY2025
1070,2025-12-05,Friday,False,False,December,12,Q4,2025,FY2025
1071,2025-12-06,Saturday,True,False,December,12,Q4,2025,FY2025
1072,2025-12-07,Sunday,True,False,December,12,Q4,2025,FY2025
1073,2025-12-08,Monday,False,False,December,12,Q4,2025,FY2025
1074,2025-12-09,Tuesday,False,False,December,12,Q4,2025,FY2025
1075,2025-12-10,Wednesday,False,False,December,12,Q4,2025,FY2025
1076,2025-12-11,Thursday,False,False,December,12,Q4,2025,FY2025
1077,2025-12-12,Friday,False,False,December,12,Q4,2025,FY2025
1078,2025-12-13,Saturday,True,False,December,12,Q4,2025,FY2025
1079,2025-12-14,Sunday,True,False,December,12,Q4,2025,FY2025
1080,2025-12-15,Monday,False,False,December,12,Q4,2025,FY2025
1081,2025-12-16,Tuesday,False,False,December,12,Q4,2025,FY2025
1082,2025-12-17,Wednesday,False,False,December,12,Q4,2025,FY2025
1083,2025-12-18,Thursday,False,False,December,12,Q4,2025,FY2025
1084,2025-12-19,Friday,False,False,December,12,Q4,2025,FY2025
1085,2025-12-20,Saturday,True,False,December,12,Q4,2025,FY2025
1086,2025-12-21,Sunday,True,False,December,12,Q4,2025,FY2025
1087,2025-12-22,Monday,False,False,December,12,Q4,2025,FY2025
1088,2025-12-23,Tuesday,False,False,December,12,Q4,2025,FY2025
1089,2025-12-24,Wednesday,False,False,December,12,Q4,2025,FY2025
1090,2025-12-25,Thursday,False,True,December,12,Q4,2025,FY2025
1091,2025-12-26,Friday,False,True,December,12,Q4,2025,FY2025
1092,2025-12-27,Saturday,True,False,December,12,Q4,2025,FY2025
1093,2025-12-28,Sunday,True,False,December,12,Q4,2025,FY2025
1094,2025-12-29,Monday,False,False,December,12,Q4,2025,FY2025
1095,2025-12-30,Tuesday,False,False,December,12,Q4,2025,FY2025
1096,2025-12-31,Wednesday,False,False,December,12,Q4,2025,FY2025
1097,2026-01-01,Thursday,False,True,January,1,Q1,2026,FY2026
1098,2026-01-02,Friday,False,False,January,1,Q1,2026,FY2026
1099,2026-01-03,Saturday,True,False,January,1,Q1,2026,FY2026
1100,2026-01-04,Sunday,True,False,January,1,Q1,2026,FY2026
1101,2026-01-05,Monday,False,False,January,1,Q1,2026,FY2026
1102,2026-01-06,Tuesday,False,False,January,1,Q1,2026,FY2026
1103,2026-01-07,Wednesday,False,False,January,1,Q1,2026,FY2026
1104,2026-01-08,Thursday,False,False,January,1,Q1,2026,FY2026
1105,2026-01-09,Friday,False,False,January,1,Q1,2026,FY2026
1106,2026-01-10,Saturday,True,False,January,1,Q1,2026,FY2026
1107,2026-01-11,Sunday,True,False,January,1,Q1,2026,FY2026
1108,2026-01-12,Monday,False,False,January,1,Q1,2026,FY2026
1109,2026-01-13,Tuesday,False,False,January,1,Q1,2026,FY2026
1110,2026-01-14,Wednesday,False,False,January,1,Q1,2026,FY2026
1111,2026-01-15,Thursday,False,False,January,1,Q1,2026,FY2026
1112,2026-01-16,Friday,False,False,January,1,Q1,2026,FY2026
1113,2026-01-17,Saturday,True,False,January,1,Q1,2026,FY2026
1114,2026-01-18,Sunday,True,False,January,1,Q1,2026,FY2026
1115,2026-01-19,Monday,False,False,January,1,Q1,2026,FY2026
1116,2026-01-20,Tuesday,False,False,January,1,Q1,2026,FY2026
1117,2026-01-21,Wednesday,False,False,January,1,Q1,2026,FY2026
1118,2026-01-22,Thursday,False,False,January,1,Q1,2026,FY2026
1119,2026-01-23,Friday,False,False,January,1,Q1,2026,FY2026
1120,2026-01-24,Saturday,True,False,January,1,Q1,2026,FY2026
1121,2026-01-25,Sunday,True,False,January,1,Q1,2026,FY2026
1122,2026-01-26,Monday,False,False,January,1,Q1,2026,FY2026
1123,2026-01-27,Tuesday,False,False,January,1,Q1,2026,FY2026
1124,2026-01-28,Wednesday,False,False,January,1,Q1,2026,FY2026
1125,2026-01-29,Thursday,False,False,January,1,Q1,2026,FY2026
1126,2026-01-30,Friday,False,False,January,1,Q1,2026,FY2026
1127,2026-01-31,Saturday,True,False,January,1,Q1,2026,FY2026
1128,2026-02-01,Sunday,True,False,February,2,Q1,2026,FY2026
1129,2026-02-02,Monday,False,False,February,2,Q1,2026,FY2026
1130,2026-02-03,Tuesday,False,False,February,2,Q1,2026,FY2026
1131,2026-02-04,Wednesday,False,False,February,2,Q1,2026,FY2026
1132,2026-02-05,Thursday,False,False,February,2,Q1,2026,FY2026
1133,2026-02-06,Friday,False,False,February,2,Q1,2026,FY2026
1134,2026-02-07,Saturday,True,False,February,2,Q1,2026,FY2026
1135,2026-02-08,Sunday,True,False,February,2,Q1,2026,FY2026
1136,2026-02-09,Monday,False,False,February,2,Q1,2026,FY2026
1137,2026-02-10,Tuesday,False,False,February,2,Q1,2026,FY2026
1138,2026-02-11,Wednesday,False,False,February,2,Q1,2026,FY2026
1139,2026-02-12,Thursday,False,False,February,2,Q1,2026,FY2026
1140,2026-02-13,Friday,False,False,February,2,Q1,2026,FY2026
1141,2026-02-14,Saturday,True,False,February,2,Q1,2026,FY2026
1142,2026-02-15,Sunday,True,False,February,2,Q1,2026,FY2026
1143,2026-02-16,Monday,False,False,February,2,Q1,2026,FY2026
1144,2026-02-17,Tuesday,False,False,February,2,Q1,2026,FY2026
1145,2026-02-18,Wednesday,False,False,February,2,Q1,2026,FY2026
1146,2026-02-19,Thursday,False,False,February,2,Q1,2026,FY2026
1147,2026-02-20,Friday,False,False,February,2,Q1,2026,FY2026
1148,2026-02-21,Saturday,True,False,February,2,Q1,2026,FY2026
1149,2026-02-22,Sunday,True,False,February,2,Q1,2026,FY2026
1150,2026-02-23,Monday,False,False,February,2,Q1,2026,FY2026
1151,2026-02-24,Tuesday,False,False,February,2,Q1,2026,FY2026
1152,2026-02-25,Wednesday,False,False,February,2,Q1,2026,FY2026
1153,2026-02-26,Thursday,False,False,February,2,Q1,2026,FY2026
1154,2026-02-27,Friday,False,False,February,2,Q1,2026,FY2026
1155,2026-02-28,Saturday,True,False,February,2,Q1,2026,FY2026
1156,2026-03-01,Sunday,True,False,March,3,Q1,2026,FY2026
1157,2026-03-02,Monday,False,False,March,3,Q1,2026,FY2026
1158,2026-03-03,Tuesday,False,False,March,3,Q1,2026,FY2026
1159,2026-03-04,Wednesday,False,False,March,3,Q1,2026,FY2026
1160,2026-03-05,Thursday,False,False,March,3,Q1,2026,FY2026
1161,2026-03-06,Friday,False,False,March,3,Q1,2026,FY2026
1162,2026-03-07,Saturday,True,False,March,3,Q1,2026,FY2026
1163,2026-03-08,Sunday,True,False,March,3,Q1,2026,FY2026
1164,2026-03-09,Monday,False,False,March,3,Q1,2026,FY2026
1165,2026-03-10,Tuesday,False,False,March,3,Q1,2026,FY2026
1166,2026-03-11,Wednesday,False,False,March,3,Q1,2026,FY2026
1167,2026-03-12,Thursday,False,False,March,3,Q1,2026,FY2026
1168,2026-03-13,Friday,False,False,March,3,Q1,2026,FY2026
1169,2026-03-14,Saturday,True,False,March,3,Q1,2026,FY2026
1170,2026-03-15,Sunday,True,False,March,3,Q1,2026,FY2026
1171,2026-03-16,Monday,False,False,March,3,Q1,2026,FY2026
1172,2026-03-17,Tuesday,False,False,March,3,Q1,2026,FY2026
1173,2026-03-18,Wednesday,False,False,March,3,Q1,2026,FY2026
1174,2026-03-19,Thursday,False,False,March,3,Q1,2026,FY2026
1175,2026-03-20,Friday,False,False,March,3,Q1,2026,FY2026
1176,2026-03-21,Saturday,True,False,March,3,Q1,2026,FY2026
1177,2026-03-22,Sunday,True,False,March,3,Q1,2026,FY2026
1178,2026-03-23,Monday,False,False,March,3,Q1,2026,FY2026
1179,2026-03-24,Tuesday,False,False,March,3,Q1,2026,FY2026
1180,2026-03-25,Wednesday,False,False,March,3,Q1,2026,FY2026
1181,2026-03-26,Thursday,False,False,March,3,Q1,2026,FY2026
1182,2026-03-27,Friday,False,False,March,3,Q1,2026,FY2026
1183,2026-03-28,Saturday,True,False,March,3,Q1,2026,FY2026
1184,2026-03-29,Sunday,True,False,March,3,Q1,2026,FY2026
1185,2026-03-30,Monday,False,False,March,3,Q1,2026,FY2026
1186,2026-03-31,Tuesday,False,False,March,3,Q1,2026,FY2026
1187,2026-04-01,Wednesday,False,False,April,4,Q2,2026,FY2026
1188,2026-04-02,Thursday,False,False,April,4,Q2,2026,FY2026
1189,2026-04-03,Friday,False,False,April,4,Q2,2026,FY2026
1190,2026-04-04,Saturday,True,False,April,4,Q2,2026,FY2026
1191,2026-04-05,Sunday,True,False,April,4,Q2,2026,FY2026
1192,2026-04-06,Monday,False,False,April,4,Q2,2026,FY2026
1193,2026-04-07,Tuesday,False,False,April,4,Q2,2026,FY2026
1194,2026-04-08,Wednesday,False,False,April,4,Q2,2026,FY2026
1195,2026-04-09,Thursday,False,False,April,4,Q2,2026,FY2026
1196,2026-04-10,Friday,False,False,April,4,Q2,2026,FY2026
1197,2026-04-11,Saturday,True,False,April,4,Q2,2026,FY2026
1198,2026-04-12,Sunday,True,False,April,4,Q2,2026,FY2026
1199,2026-04-13,Monday,False,False,April,4,Q2,2026,FY2026
1200,2026-04-14,Tuesday,False,False,April,4,Q2,2026,FY2026
1201,2026-04-15,Wednesday,False,False,April,4,Q2,2026,FY2026
1202,2026-04-16,Thursday,False,False,April,4,Q2,2026,FY2026
1203,2026-04-17,Friday,False,False,April,4,Q2,2026,FY2026
1204,2026-04-18,Saturday,True,False,April,4,Q2,2026,FY2026
1205,2026-04-19,Sunday,True,False,April,4,Q2,2026,FY2026
1206,2026-04-20,Monday,False,False,April,4,Q2,2026,FY2026
1207,2026-04-21,Tuesday,False,False,April,4,Q2,2026,FY2026
1208,2026-04-22,Wednesday,False,False,April,4,Q2,2026,FY2026
1209,2026-04-23,Thursday,False,False,April,4,Q2,2026,FY2026
1210,2026-04-24,Friday,False,False,April,4,Q2,2026,FY2026
1211,2026-04-25,Saturday,True,False,April,4,Q2,2026,FY2026
1212,2026-04-26,Sunday,True,False,April,4,Q2,2026,FY2026
1213,2026-04-27,Monday,False,False,April,4,Q2,2026,FY2026
1214,2026-04-28,Tuesday,False,False,April,4,Q2,2026,FY2026
1215,2026-04-29,Wednesday,False,False,April,4,Q2,2026,FY2026
1216,2026-04-30,Thursday,False,False,April,4,Q2,2026,FY2026
1217,2026-05-01,Friday,False,False,May,5,Q2,2026,FY2026
1218,2026-05-02,Saturday,True,False,May,5,Q2,2026,FY2026
1219,2026-05-03,Sunday,True,False,May,5,Q2,2026,FY2026
1220,2026-05-04,Monday,False,False,May,5,Q2,2026,FY2026
1221,2026-05-05,Tuesday,False,False,May,5,Q2,2026,FY2026
1222,2026-05-06,Wednesday,False,False,May,5,Q2,2026,FY2026
